ResultMeasureValue,ActivityStartDate,hour,doy,MonitoringLocationIdentifier,LatitudeMeasure,LongitudeMeasure,ProjectIdentifier,WVHT,WTMP,beach_angle,Water Level,DNI_1,WindDir,WindSpd,SLP,AirTemp,visibility,wet3,wet7,3T,7T,tide_gtm,tide_mean,awind,owind
10.0,2020-01-06,10,6,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,1.42,15.1,268.0,4.668,751,310.0,0.0,1025.6,18.3,16000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,0.0
945.0,2020-03-22,9,82,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.6,17.7,266.0,1.58,3851,100.0,0.0,1021.4,15.6,16093.0,1.0,1.0,1.9000000000000017,14.500000000000002,0,3.2487358259183208,-0.0,-0.0
10.0,2020-11-30,11,335,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.56,14.9,259.0,3.244,0,330.0,2.6,1020.3,23.9,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,2.3400000000000003,0.78
12.0,2020-12-01,8,336,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,0.78,14.9,268.0,4.061,362,330.0,0.0,1019.0,12.8,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,0.0
12000.0,2020-07-19,6,201,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.02,20.4,239.0,4.612,3065,350.0,3.6,1014.1,20.0,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,3.24,-1.4400000000000002
4800.0,2020-04-14,9,105,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,0.89,16.9,259.0,1.144,834,340.0,2.6,1021.3,17.8,16093.0,1.0,1.0,1.3000000000000016,61.7,0,3.2487358259183208,2.6,0.52
10.0,2020-09-03,10,247,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,0.68,18.5,268.0,4.668,114,340.0,2.1,1014.7,23.3,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,2.1,0.63
31.0,2020-11-19,9,324,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.99,15.6,267.0,4.222,279,350.0,0.0,1021.0,17.8,14484.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,0.0
738.0,2020-06-02,7,154,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,1.43,19.4,268.0,5.76,2395,70.0,1.5,1013.8,18.9,14484.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.4499999999999999,-1.5
31.0,2020-01-08,12,8,CABEACH_WQX-MB-205,32.77605,-117.2382,CA211999,0.6,14.9,15.0,3.073,629,160.0,2.1,1017.5,16.7,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,1.26,-1.6800000000000002
10.0,2020-03-05,9,65,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.95,15.8,266.0,4.448,1211,340.0,2.1,1021.8,16.7,12875.0,0.0,1.0,0.0,0.3000000000000017,1,3.2487358259183208,2.1,0.63
10.0,2020-01-22,10,22,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,1.31,15.3,266.0,4.563,124,340.0,1.5,1023.4,16.7,16000.0,1.0,1.0,6.400000000000001,11.000000000000002,1,3.2487358259183208,1.5,0.4499999999999999
238.0,2020-03-05,11,65,CABEACH_WQX-MB-053,32.784102,-117.20933,CA246103,0.52,16.9,258.0,4.897,1211,320.0,3.1,1020.4,20.6,16093.0,0.0,1.0,0.0,0.3000000000000017,1,3.2487358259183208,2.79,1.55
10.0,2020-07-06,8,188,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,1.04,19.9,259.0,1.741,3854,120.0,1.5,1011.9,19.4,9656.0,0.0,1.0,0.0,0.3000000000000017,0,3.2487358259183208,-1.0499999999999998,-1.2000000000000002
9000.0,2020-02-09,9,40,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.9,14.9,239.0,3.086,3431,210.0,4.6,1012.3,15.6,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-2.3,4.14
10.0,2020-05-16,7,137,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,1.69,20.5,267.0,2.115,9249,190.0,0.0,1011.6,18.9,16093.0,0.0,1.0,0.0,0.5000000000000018,0,3.2487358259183208,-0.0,0.0
53.0,2020-11-25,9,330,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.84,15.5,259.0,1.42,339,140.0,1.5,1020.2,16.1,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-1.35,-0.75
84.0,2020-07-14,9,196,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,0.92,21.8,259.0,3.391,5340,210.0,2.1,1015.5,21.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.6800000000000002,1.47
2005.0,2020-04-27,9,118,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,1.31,16.6,266.0,3.227,826,170.0,3.1,1015.6,20.0,11265.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-3.1,-0.31
10.0,2020-06-30,7,182,CABEACH_WQX-EH-310,32.8475,-117.2782,CA273334,0.64,20.3,19.0,3.544,7760,360.0,0.0,1014.4,18.3,16093.0,1.0,1.0,2.200000000000002,2.200000000000002,1,2.88932899840292,-0.0,0.0
3000.0,2020-04-13,7,104,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.83,17.0,259.0,1.121,8358,180.0,1.5,1019.9,15.6,16093.0,1.0,1.0,12.0,74.5,0,3.2487358259183208,-1.5,0.3
10.0,2020-08-11,9,224,CABEACH_WQX-MB-205,32.77605,-117.2382,CA211999,0.68,21.1,15.0,5.012,1956,350.0,2.6,1013.9,20.0,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.04,2.3400000000000003
10.0,2020-11-07,8,312,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,2.39,18.0,239.0,0.816,2586,250.0,3.1,1009.7,17.2,16093.0,1.0,1.0,1.5000000000000018,1.5000000000000018,0,3.2487358259183208,0.6200000000000001,3.1
111.0,2020-01-06,10,6,CABEACH_WQX-MB-205,32.77605,-117.2382,CA211999,1.43,14.8,15.0,6.564,751,310.0,0.0,1025.6,18.3,16000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.0,0.0
840.0,2020-04-26,9,117,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,1.32,15.9,259.0,1.19,2767,310.0,0.0,1014.8,18.3,3219.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,0.0,0.0
2005.0,2020-05-28,8,149,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,1.05,18.6,266.0,0.668,10932,290.0,2.1,1014.4,18.9,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,0.8400000000000001,1.89
591.0,2020-02-10,8,41,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,1.28,14.9,267.0,4.162,1585,330.0,0.0,1011.2,11.7,11265.0,1.0,1.0,5.500000000000002,5.500000000000002,1,3.2487358259183208,0.0,0.0
31.0,2020-05-25,8,146,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,0.93,19.4,268.0,3.388,5385,360.0,2.1,1013.6,18.3,14484.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,2.1,-0.0
7800.0,2020-05-29,11,150,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,1.03,18.9,259.0,5.308,2187,240.0,3.6,1016.9,20.0,16000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.08,3.24
624.0,2020-04-14,9,105,CABEACH_WQX-MB-053,32.784102,-117.20933,CA246103,0.63,16.9,258.0,3.369,834,340.0,2.6,1021.3,17.8,16093.0,1.0,1.0,1.3000000000000016,61.7,1,3.2487358259183208,2.6,0.26
180.0,2020-04-05,9,96,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,1.27,17.2,259.0,3.848,9337,180.0,3.6,1014.1,16.7,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-3.6,0.7200000000000001
1298.0,2020-07-30,9,212,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.89,20.9,264.0,2.105,12251,350.0,2.6,1015.1,18.9,12875.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,2.6,0.26
10.0,2020-11-06,11,311,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.83,18.2,266.0,1.361,1311,200.0,4.1,1007.8,21.7,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-3.69,1.64
591.0,2020-06-01,8,153,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,1.5,19.4,266.0,2.814,4744,20.0,1.5,1013.9,20.0,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,1.35,-0.6000000000000001
20.0,2020-12-24,9,359,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.94,14.6,266.0,4.356,0,230.0,3.1,1025.0,15.6,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.86,2.4800000000000004
2005.0,2020-05-29,7,150,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,1.14,19.7,268.0,5.98,2187,230.0,3.1,1015.2,18.9,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.86,2.4800000000000004
192.0,2020-06-12,10,164,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,0.89,19.0,268.0,3.464,7752,220.0,2.6,1018.3,19.4,11265.0,0.0,1.0,0.0,1.5000000000000018,1,3.2487358259183208,-1.82,1.82
400.0,2020-02-18,8,49,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,1.01,14.6,259.0,4.796,2716,70.0,1.5,1016.4,15.6,6437.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.3,-1.5
10.0,2020-10-29,7,303,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.51,17.9,264.0,4.487,2102,60.0,0.0,1016.5,11.7,16093.0,0.0,1.0,0.0,3.1000000000000014,1,3.2487358259183208,0.0,-0.0
1600.0,2020-04-28,9,119,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,1.53,17.5,267.0,3.975,1902,210.0,2.1,1016.0,18.9,8047.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.6800000000000002,1.05
238.0,2020-11-14,9,319,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,0.84,15.6,268.0,3.628,1013,70.0,1.5,1020.6,18.9,16093.0,0.0,1.0,0.0,5.300000000000002,1,3.2487358259183208,0.4499999999999999,-1.5
10.0,2020-12-07,8,342,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,0.5,16.2,262.0,5.8,0,340.0,0.0,1016.3,12.2,14484.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,0.0
2005.0,2020-08-17,10,230,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,0.53,22.3,268.0,3.214,1546,270.0,2.1,1013.8,22.8,11265.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,0.0,2.1
42.0,2020-12-10,8,345,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,1.34,14.5,266.0,2.253,380,170.0,1.5,1017.3,13.3,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-1.5,-0.15
920.0,2020-04-23,8,114,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,1.16,16.1,264.0,2.509,1513,330.0,0.0,1016.0,19.4,16093.0,0.0,1.0,0.0,0.8000000000000018,0,3.2487358259183208,0.0,0.0
80.0,2020-08-18,9,231,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,0.56,22.9,268.0,5.367,3535,350.0,2.1,1012.7,25.0,14484.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,2.1,0.21
20.0,2020-09-08,10,252,CABEACH_WQX-MB-205,32.77605,-117.2382,CA211999,0.41,22.3,15.0,4.993,2627,180.0,3.1,1006.9,23.3,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.93,-3.1
10.0,2020-11-05,10,310,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,0.765,18.35,268.0,4.874,315,320.0,2.1,1015.8,26.1,16000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.6800000000000002,1.26
10.0,2020-11-22,8,327,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.64,14.9,264.0,3.539,102,70.0,0.0,1016.3,13.9,2012.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,-0.0
10.0,2020-08-27,10,240,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.83,19.3,266.0,3.27,7011,290.0,3.1,1007.9,24.4,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.2400000000000002,2.79
4.0,2020-01-28,8,28,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,1.56,15.3,259.0,4.333,146,340.0,0.0,1022.2,12.8,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,0.0
254.0,2020-04-21,8,112,CABEACH_WQX-MB-053,32.784102,-117.20933,CA246103,0.87,16.5,258.0,3.969,3912,280.0,3.1,1019.8,17.2,16093.0,0.0,1.0,0.0,0.8000000000000018,1,3.2487358259183208,1.2400000000000002,2.79
2.0,2020-03-22,10,82,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,0.21,17.6,262.0,4.97,3851,170.0,2.1,1021.3,17.2,16093.0,1.0,1.0,1.9000000000000017,14.500000000000002,1,3.2487358259183208,-2.1,-0.0
10.0,2020-01-13,11,13,CABEACH_WQX-MB-053,32.784102,-117.20933,CA246103,0.97,15.0,258.0,3.68,1040,170.0,3.6,1021.0,16.1,16093.0,0.0,1.0,0.0,1.3000000000000018,1,3.2487358259183208,-3.6,0.0
20.0,2020-12-10,8,345,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,1.34,14.5,267.0,-0.25,380,170.0,1.5,1017.3,13.3,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-1.5,-0.15
12000.0,2020-06-29,9,181,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,0.91,19.0,259.0,4.389,11344,280.0,2.1,1013.1,16.7,8047.0,1.0,1.0,2.200000000000002,2.200000000000002,1,3.2487358259183208,0.8400000000000001,1.89
800.0,2020-03-16,9,76,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.71,16.4,267.0,3.72,8430,140.0,3.1,1018.7,16.1,16093.0,1.0,1.0,7.400000000000001,28.1,1,3.2487358259183208,-2.4800000000000004,-1.86
10.0,2020-12-09,7,344,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,1.88,15.4,268.0,4.146,82,60.0,0.0,1018.7,11.7,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,-0.0
87.0,2020-05-19,7,140,CABEACH_WQX-EH-310,32.8475,-117.2782,CA273334,1.2,20.5,19.0,2.606,11809,310.0,4.1,1016.0,17.8,16093.0,0.0,1.0,0.0,0.5000000000000018,0,2.88932899840292,-3.69,1.64
10.0,2020-02-17,7,48,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,0.71,14.6,268.0,4.556,987,10.0,1.5,1015.2,13.9,4828.0,0.0,1.0,0.0,1.900000000000002,1,3.2487358259183208,1.5,-0.3
10.0,2020-11-16,12,321,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.83,14.6,259.0,0.534,979,310.0,2.1,1014.6,31.7,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,1.6800000000000002,1.26
100.0,2020-09-15,7,259,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,0.52,20.0,259.0,3.231,10178,360.0,0.0,1017.0,17.8,4828.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,0.0,-0.0
4.0,2020-02-04,8,35,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,2.3,14.9,267.0,1.597,237,350.0,0.0,1020.2,8.9,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,0.0,0.0
6400.0,2020-06-11,8,163,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,1.02,18.4,259.0,7.056,5957,340.0,0.0,1015.5,20.6,16093.0,0.0,1.0,0.0,1.5000000000000018,1,3.2487358259183208,0.0,0.0
2.0,2020-09-22,8,266,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.64,18.4,259.0,1.676,1037,350.0,1.5,1016.6,20.6,12875.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,1.5,-0.0
2.0,2020-09-29,9,273,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.91,20.5,259.0,2.168,2404,330.0,2.1,1015.0,21.7,9656.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,1.89,0.63
504.0,2020-02-29,8,60,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,0.88,15.1,268.0,5.75,1072,60.0,2.1,1019.3,16.7,16093.0,0.0,1.0,0.0,1.9000000000000017,1,3.2487358259183208,1.05,-1.89
2005.0,2020-07-20,8,202,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,1.14,21.0,264.0,2.483,5222,290.0,2.6,1015.3,20.0,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,1.04,2.3400000000000003
10.0,2020-09-01,10,245,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,0.39,22.0,262.0,7.502,1679,310.0,2.6,1014.7,22.8,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.82,1.82
10.0,2020-11-23,10,328,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,0.81,15.1,268.0,3.26,24,140.0,3.1,1014.1,17.2,14000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-2.4800000000000004,-1.86
782.0,2020-11-15,10,320,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,0.63,15.2,268.0,4.897,800,330.0,0.0,1020.2,22.8,16000.0,0.0,1.0,0.0,2.9000000000000017,1,3.2487358259183208,0.0,0.0
99.0,2020-07-13,9,195,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,0.94,21.7,268.0,3.369,7983,200.0,3.1,1013.6,21.1,9656.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-2.79,1.2400000000000002
10.0,2020-11-15,10,320,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.63,15.2,266.0,0.724,800,330.0,0.0,1020.2,22.8,16000.0,0.0,1.0,0.0,2.9000000000000017,0,3.2487358259183208,0.0,0.0
10.0,2020-08-31,11,244,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,0.53,18.3,268.0,5.632,840,270.0,3.1,1012.2,22.2,16000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,3.1
180.0,2020-05-19,10,140,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,1.91,20.4,264.0,3.749,11809,300.0,5.7,1017.3,20.0,16093.0,0.0,1.0,0.0,0.5000000000000018,1,3.2487358259183208,3.42,4.5600000000000005
10.0,2020-10-08,11,282,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.52,20.0,266.0,3.175,4161,200.0,3.6,1015.7,22.2,14000.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-3.24,1.4400000000000002
238.0,2020-07-13,8,195,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.94,21.7,266.0,4.008,7983,180.0,2.6,1013.1,21.1,9656.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-2.6,0.26
8.0,2020-11-10,9,315,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.91,16.1,267.0,0.071,816,350.0,0.0,1021.9,15.6,16093.0,1.0,1.0,5.300000000000002,6.800000000000002,0,3.2487358259183208,0.0,0.0
87.0,2020-11-12,9,317,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.59,15.4,266.0,3.857,110,50.0,0.0,1018.2,16.1,16093.0,0.0,1.0,0.0,6.800000000000002,1,3.2487358259183208,0.0,-0.0
10.0,2020-12-18,10,353,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,1.54,14.9,268.0,1.144,237,70.0,0.0,1021.8,16.1,16000.0,0.0,1.0,0.0,0.5000000000000018,0,3.2487358259183208,0.0,-0.0
2.0,2020-06-09,9,161,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,1.66,19.5,264.0,3.182,9336,330.0,0.0,1016.6,26.1,16093.0,0.0,1.0,0.0,1.5000000000000018,0,3.2487358259183208,0.0,0.0
10.0,2020-10-01,10,275,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.91,18.4,239.0,2.246,2263,290.0,0.0,1013.6,30.6,14484.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,0.0,0.0
12000.0,2020-04-11,8,102,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.18,17.0,239.0,2.958,10129,60.0,0.0,1016.2,12.8,16093.0,1.0,1.0,52.2,79.6,0,3.2487358259183208,-0.0,-0.0
10.0,2020-12-14,11,349,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.63,15.7,239.0,0.613,354,150.0,0.0,1019.7,16.1,14484.0,1.0,1.0,0.5000000000000018,0.5000000000000018,0,3.2487358259183208,-0.0,0.0
20.0,2020-09-28,8,272,CABEACH_WQX-MB-205,32.77605,-117.2382,CA211999,0.65,21.7,15.0,5.042,46,360.0,1.5,1012.8,20.0,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.4499999999999999,1.5
40.0,2020-05-05,9,126,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,1.38,20.2,259.0,3.93,11358,340.0,0.0,1014.4,22.8,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,0.0
10.0,2020-05-15,11,136,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,1.93,20.0,259.0,3.477,4323,220.0,3.1,1014.6,21.7,16000.0,1.0,1.0,0.5000000000000018,0.5000000000000018,1,3.2487358259183208,-1.86,2.4800000000000004
10.0,2020-08-31,12,244,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.52,18.4,264.0,3.227,840,260.0,4.1,1012.1,23.3,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-0.41,4.1
10.0,2020-12-14,11,349,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.63,15.7,264.0,1.912,354,150.0,0.0,1019.7,16.1,14484.0,1.0,1.0,0.5000000000000018,0.5000000000000018,0,3.2487358259183208,-0.0,-0.0
10.0,2020-12-09,7,344,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.88,15.4,239.0,4.746,82,60.0,0.0,1018.7,11.7,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.0,-0.0
340.0,2020-07-30,8,212,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.9,21.0,239.0,2.673,12251,350.0,3.1,1014.6,18.9,12875.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,2.79,-1.2400000000000002
4200.0,2020-04-21,9,112,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.35,16.9,239.0,1.029,3912,270.0,2.6,1020.2,17.8,16093.0,0.0,1.0,0.0,0.8000000000000018,0,3.2487358259183208,1.3,2.3400000000000003
20.0,2020-08-13,10,226,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,1.0,19.5,268.0,3.795,1926,280.0,3.6,1012.6,24.4,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.7200000000000001,3.6
207.0,2020-02-29,8,60,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,0.88,15.1,268.0,3.391,1072,60.0,2.1,1019.3,16.7,16093.0,0.0,1.0,0.0,1.9000000000000017,1,3.2487358259183208,1.05,-1.89
2.0,2020-11-17,8,322,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,0.81,15.5,268.0,5.183,2326,270.0,0.0,1018.2,17.8,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,0.0
75.0,2020-01-27,7,27,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,0.76,15.6,262.0,5.34,218,300.0,2.1,1022.8,11.1,11265.0,0.0,1.0,0.0,6.400000000000002,1,3.2487358259183208,1.26,1.6800000000000002
10.0,2020-07-23,12,205,CABEACH_WQX-EH-200,32.7147676,-117.22415,CA506450,0.44,21.0,167.0,5.216,10455,210.0,4.6,1014.6,21.7,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,3.22,3.22
53.0,2020-12-27,8,362,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,1.24,14.6,267.0,3.726,153,90.0,0.0,1017.2,14.4,12875.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.0,-0.0
10.0,2020-09-24,10,268,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.65,18.8,239.0,4.359,1196,190.0,1.5,1014.4,24.4,11265.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.2000000000000002,1.0499999999999998
5400.0,2020-06-23,9,175,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.09,20.3,239.0,3.378,3016,280.0,2.1,1015.0,19.4,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.47,1.6800000000000002
980.0,2020-09-08,9,252,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.72,19.9,267.0,0.967,2627,180.0,2.6,1006.5,23.3,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-2.6,0.26
2.0,2020-12-01,10,336,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.83,14.9,264.0,4.678,362,350.0,1.5,1018.9,20.6,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.5,0.15
2.0,2020-08-11,9,224,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,1.14,21.1,267.0,-0.588,1956,350.0,2.6,1013.9,20.0,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,2.6,0.26
10.0,2020-07-30,9,212,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.89,20.9,267.0,3.077,12251,350.0,2.6,1015.1,18.9,12875.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,2.6,0.26
28.0,2020-01-14,8,14,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,1.22,15.6,259.0,5.888,996,150.0,0.0,1021.2,12.2,16093.0,0.0,1.0,0.0,1.3000000000000018,1,3.2487358259183208,-0.0,-0.0
10.0,2020-11-01,8,306,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.53,18.2,259.0,1.715,0,360.0,0.0,1020.0,18.3,16093.0,0.0,1.0,0.0,3.1000000000000014,0,3.2487358259183208,0.0,-0.0
2.0,2020-07-21,9,203,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,1.19,21.1,259.0,2.985,3153,260.0,2.6,1012.9,20.0,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,0.0,2.6
10.0,2020-06-12,10,164,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,0.89,19.0,268.0,5.629,7752,220.0,2.6,1018.3,19.4,11265.0,0.0,1.0,0.0,1.5000000000000018,1,3.2487358259183208,-1.82,1.82
500.0,2020-07-21,8,203,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.23,20.0,239.0,1.636,3153,210.0,2.6,1012.5,20.0,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-1.3,2.3400000000000003
